,algo,family_lable,ari,fmi,homogeneity,completeness,v_measure,tp,fp,fn,tn,family_size,re_size
122,<class 'sklearn.svm._classes.OneClassSVM'>,Klebsiella,0.002346893026870311,0.6907959838293899,0.14696457212882502,0.020467994981116955,0.035931720771617735,0.0196078431372549,0.0,0.47058823529411764,0.5098039215686274,102,2
107,<class 'sklearn.svm._classes.OneClassSVM'>,Chlorobium,0.0007771398966099176,0.6900871053637038,0.1428594048435671,0.0198907433795962,0.03491953515407994,0.0196078431372549,0.0,0.4803921568627451,0.5,102,2
112,<class 'sklearn.svm._classes.OneClassSVM'>,Desulfovibrio,0.0007771398966099176,0.6900871053637038,0.1428594048435671,0.0198907433795962,0.03491953515407994,0.0196078431372549,0.0,0.4803921568627451,0.5,102,2
141,<class 'sklearn.svm._classes.OneClassSVM'>,Thermotoga,0.0007771398966099176,0.6900871053637038,0.1428594048435671,0.0198907433795962,0.03491953515407994,0.0196078431372549,0.0,0.4803921568627451,0.5,102,2
113,<class 'sklearn.svm._classes.OneClassSVM'>,Diplococcus,0.0049081985093619345,0.6891839007912093,0.1554324907626066,0.02169551538314924,0.03807628243278946,0.0196078431372549,0.0,0.45098039215686275,0.5294117647058824,51,1
121,<class 'sklearn.svm._classes.OneClassSVM'>,Helicobacter,0.0028729614174167668,0.6886047361512531,0.15397713507800798,0.027391768964484947,0.04650969395373221,0.0267639902676399,0.0,0.4720194647201946,0.5012165450121655,411,11
100,<class 'sklearn.svm._classes.OneClassSVM'>,Arthrobacter,0.00340642743958801,0.6879162727700022,0.15523438183024274,0.026980118808811848,0.04597045844654071,0.025974025974025976,0.0,0.4675324675324675,0.5064935064935064,154,4
109,<class 'sklearn.svm._classes.OneClassSVM'>,Clostridium,0.0007056318499933976,0.6869273544982754,0.14948252341110957,0.025980431615227492,0.04426712723003031,0.025974025974025976,0.0,0.4805194805194805,0.4935064935064935,154,4
125,<class 'sklearn.svm._classes.OneClassSVM'>,Methylococcus,0.0015709969788519637,0.6868571428571428,0.1469645721288326,0.020467994981118183,0.03593172077161986,0.0196078431372549,0.0,0.47058823529411764,0.5098039215686274,51,1
140,<class 'sklearn.svm._classes.OneClassSVM'>,Thermoplasma,0.0015709969788519637,0.6868571428571428,0.1469645721288326,0.020467994981118183,0.03593172077161986,0.0196078431372549,0.0,0.47058823529411764,0.5098039215686274,51,1
96,<class 'sklearn.svm._classes.OneClassSVM'>,Aeropyrum,0.0015709969788519637,0.6868571428571428,0.1469645721288326,0.020467994981118183,0.03593172077161986,0.0,0.0196078431372549,0.5098039215686274,0.47058823529411764,51,1
111,<class 'sklearn.svm._classes.OneClassSVM'>,Deinococcus,0.0015709969788519637,0.6868571428571428,0.1469645721288326,0.020467994981118183,0.03593172077161986,0.0196078431372549,0.0,0.47058823529411764,0.5098039215686274,51,1
105,<class 'sklearn.svm._classes.OneClassSVM'>,Brevibacterium,0.0015709969788519637,0.6868571428571428,0.1469645721288326,0.020467994981118183,0.03593172077161986,0.0196078431372549,0.0,0.47058823529411764,0.5098039215686274,51,1
101,<class 'sklearn.svm._classes.OneClassSVM'>,Arthrospira,0.0015709969788519637,0.6868571428571428,0.1469645721288326,0.020467994981118183,0.03593172077161986,0.0196078431372549,0.0,0.47058823529411764,0.5098039215686274,51,1
97,<class 'sklearn.svm._classes.OneClassSVM'>,Agmenellum,0.0015709969788519637,0.6868571428571428,0.1469645721288326,0.020467994981118183,0.03593172077161986,0.0196078431372549,0.0,0.47058823529411764,0.5098039215686274,51,1
138,<class 'sklearn.svm._classes.OneClassSVM'>,Sulfolobus,0.0015709969788519637,0.6868571428571428,0.1469645721288326,0.020467994981118183,0.03593172077161986,0.0196078431372549,0.0,0.47058823529411764,0.5098039215686274,51,1
139,<class 'sklearn.svm._classes.OneClassSVM'>,Thermococcus,0.0015709969788519637,0.6868571428571428,0.1469645721288326,0.020467994981118183,0.03593172077161986,0.0,0.0196078431372549,0.5098039215686274,0.47058823529411764,51,1
110,<class 'sklearn.svm._classes.OneClassSVM'>,Corynebacterium,-0.004362843119432831,0.6857608019462199,0.13101934947788751,0.01828789011963489,0.03209579754145304,0.0196078431372549,0.0,0.5098039215686274,0.47058823529411764,51,1
132,<class 'sklearn.svm._classes.OneClassSVM'>,Rhodobacter,-0.004362843119432831,0.6857608019462199,0.13101934947788751,0.01828789011963489,0.03209579754145304,0.0196078431372549,0.0,0.5098039215686274,0.47058823529411764,51,1
116,<class 'sklearn.svm._classes.OneClassSVM'>,Eubacterium,-0.0015105740181268882,0.6857142857142857,0.1388355548458186,0.019335853523214326,0.033944237836583804,0.0196078431372549,0.0,0.49019607843137253,0.49019607843137253,51,1
134,<class 'sklearn.svm._classes.OneClassSVM'>,Shewanella,-0.0015105740181268882,0.6857142857142857,0.1388355548458186,0.019335853523214326,0.033944237836583804,0.0196078431372549,0.0,0.49019607843137253,0.49019607843137253,51,1
98,<class 'sklearn.svm._classes.OneClassSVM'>,Agrobacterium,-0.0015105740181268882,0.6857142857142857,0.1388355548458186,0.019335853523214326,0.033944237836583804,0.0196078431372549,0.0,0.49019607843137253,0.49019607843137253,51,1
119,<class 'sklearn.svm._classes.OneClassSVM'>,Frankia,-0.0015105740181268882,0.6857142857142857,0.1388355548458186,0.019335853523214326,0.033944237836583804,0.0196078431372549,0.0,0.49019607843137253,0.49019607843137253,51,1
117,<class 'sklearn.svm._classes.OneClassSVM'>,Fischerella,-0.0015105740181268882,0.6857142857142857,0.1388355548458186,0.019335853523214326,0.033944237836583804,0.0,0.0196078431372549,0.49019607843137253,0.49019607843137253,51,1
131,<class 'sklearn.svm._classes.OneClassSVM'>,Pyrococcus,0.0011654499076435923,0.683707302170224,0.15441999878924076,0.02934036723786607,0.049311389297938386,0.02912621359223301,0.0,0.47572815533980584,0.49514563106796117,103,3
129,<class 'sklearn.svm._classes.OneClassSVM'>,Nocardia,0.0011654499076435923,0.683707302170224,0.15441999878924076,0.02934036723786607,0.049311389297938386,0.02912621359223301,0.0,0.47572815533980584,0.49514563106796117,103,3
104,<class 'sklearn.svm._classes.OneClassSVM'>,Bifidobacterium,-0.0003445040607499927,0.6831500835050487,0.01364219869031343,0.002592067883979418,0.004356403158738674,0.019417475728155338,0.009708737864077669,0.47572815533980584,0.49514563106796117,103,3
142,<class 'sklearn.svm._classes.OneClassSVM'>,Thermus,0.003291540011119214,0.683056228841494,0.1614893763771658,0.03442752282792292,0.056755483720390625,0.033816425120772944,0.0,0.46859903381642515,0.4975845410628019,207,7
143,<class 'sklearn.svm._classes.OneClassSVM'>,Xanthomonas,0.0037399470098527427,0.6800923349282796,0.16590254885380842,0.03902178402299054,0.06318247656932983,0.038461538461538464,0.0,0.46634615384615385,0.4951923076923077,208,8
133,<class 'sklearn.svm._classes.OneClassSVM'>,Salmonella,0.0015803815769341758,0.677596076519044,0.16357692992430764,0.0384824779605117,0.062306879610857895,0.038461538461538464,0.0,0.47115384615384615,0.49038461538461536,104,4
103,<class 'sklearn.svm._classes.OneClassSVM'>,Bacteroides,0.0091950932616367,0.6772042036654343,0.17788766669657974,0.041882705225973815,0.06780183008667459,0.0,0.038461538461538464,0.5192307692307693,0.4423076923076923,52,2
118,<class 'sklearn.svm._classes.OneClassSVM'>,Flavobacterium,0.0091950932616367,0.6772042036654343,0.17788766669657974,0.041882705225973815,0.06780183008667459,0.038461538461538464,0.0,0.4423076923076923,0.5192307692307693,52,2
137,<class 'sklearn.svm._classes.OneClassSVM'>,Streptomyces,0.008011308134240632,0.6769438137158869,0.1769166546221436,0.04651936403254008,0.07366807114931687,0.044585987261146494,0.0,0.45222929936305734,0.5031847133757962,157,7
39,<class 'sklearn.cluster._dbscan.DBSCAN'>,Sphaerotilus,0.1429029608769728,0.6735240038698848,0.7081092142671565,0.1549036853795666,0.2541995072984729,0.05660377358490566,0.0,0.03773584905660377,0.9056603773584906,53,3
127,<class 'sklearn.svm._classes.OneClassSVM'>,Mycoplasma,-0.0026886237607124854,0.6727268205007042,0.15899339002802354,0.03743414825256139,0.06060028227798269,0.038461538461538464,0.0,0.4807692307692308,0.4807692307692308,52,2
115,<class 'sklearn.svm._classes.OneClassSVM'>,Escherichia,0.00409848991786824,0.671025213538636,0.05941333083033412,0.017550290459992745,0.027096469625164574,0.04265402843601896,0.009478672985781991,0.4549763033175355,0.4928909952606635,211,11
136,<class 'sklearn.svm._classes.OneClassSVM'>,Streptococcus,0.01647456249610914,0.6694417454901037,0.1960089820252609,0.06611374554611887,0.09887649256848967,0.0625,0.0,0.434375,0.503125,320,20
128,<class 'sklearn.svm._classes.OneClassSVM'>,Neisseria,0.01914316016115862,0.6671959199067086,0.2010838199583246,0.0714380333967304,0.10542297778233173,0.06716417910447761,0.0,0.4291044776119403,0.503731343283582,268,18
135,<class 'sklearn.svm._classes.OneClassSVM'>,Sphaerotilus,0.0045336787564766836,0.6629250151987521,0.18302646225521343,0.05745083081523058,0.08745126979331261,0.05660377358490566,0.0,0.4528301886792453,0.49056603773584906,53,3
120,<class 'sklearn.svm._classes.OneClassSVM'>,Haemophilus,0.020278401283615972,0.6622350705568112,0.2056805345652218,0.07835329738868076,0.11347766553716158,0.07407407407407407,0.0,0.42592592592592593,0.5,162,12
126,<class 'sklearn.svm._classes.OneClassSVM'>,Moraxella,0.01685875588625543,0.6561939961369581,0.20568053456521845,0.0783532973886795,0.11347766553715974,0.07407407407407407,0.0,0.42592592592592593,0.5,54,4
16,<class 'sklearn.cluster._dbscan.DBSCAN'>,Desulfovibrio,0.03334585304923901,0.6536865598125899,0.3395249622165199,0.030874506183115175,0.05660194703068973,0.0196078431372549,0.0,0.17647058823529413,0.803921568627451,102,2
106,<class 'sklearn.svm._classes.OneClassSVM'>,Chlorella,0.006219327757029538,0.6525022327591361,0.19465535560540279,0.07422675749048259,0.10747190066595014,0.07407407407407407,0.0,0.4444444444444444,0.48148148148148145,54,4
99,<class 'sklearn.svm._classes.OneClassSVM'>,Anabaena,0.006219327757029538,0.6525022327591361,0.04533153211315304,0.017286000841692958,0.025028162729702423,0.018518518518518517,0.05555555555555555,0.5,0.42592592592592593,54,4
114,<class 'sklearn.svm._classes.OneClassSVM'>,Enterobacter,0.033873699491894504,0.6523691359369412,0.2278434404710406,0.10016039133923603,0.13915013148296004,0.09090909090909091,0.0,0.4,0.509090909090909,55,5
130,<class 'sklearn.svm._classes.OneClassSVM'>,Pseudomonas,-0.0048226797123368005,0.6482023827903773,0.03409840002802822,0.013002538059238813,0.01882619591576429,0.05555555555555555,0.018518518518518517,0.46296296296296297,0.46296296296296297,54,4
108,<class 'sklearn.svm._classes.OneClassSVM'>,Citrobacter,0.02056617469150738,0.6470995952589369,0.21586504084499003,0.09489466505068185,0.1318345999079695,0.09090909090909091,0.0,0.41818181818181815,0.4909090909090909,55,5
102,<class 'sklearn.svm._classes.OneClassSVM'>,Bacillus,0.020324229695445124,0.6441887708814792,0.09262101928685264,0.044993912938025314,0.0605658413756125,0.08946322067594434,0.015904572564612324,0.4115308151093439,0.4831013916500994,503,53
123,<class 'sklearn.svm._classes.OneClassSVM'>,Lactococcus,-0.0030420564301467793,0.6412848533203596,1.4577694951920096e-15,6.406853007629834e-16,8.901516385013678e-16,0.045454545454545456,0.045454545454545456,0.45454545454545453,0.45454545454545453,110,10
24,<class 'sklearn.cluster._dbscan.DBSCAN'>,Haemophilus,0.11061821676758368,0.6408097721075376,0.3954974112715719,0.09757203843829332,0.15652759925621984,0.06172839506172839,0.012345679012345678,0.18518518518518517,0.7407407407407407,162,12
124,<class 'sklearn.svm._classes.OneClassSVM'>,Methanocaldococcus,0.0019356399709654004,0.6397222383097309,0.059364005849429184,0.026096525074634586,0.03625519875501181,0.07272727272727272,0.01818181818181818,0.43636363636363634,0.4727272727272727,55,5
4,<class 'sklearn.cluster._dbscan.DBSCAN'>,Arthrobacter,0.04400021868588352,0.63964820363935,0.28108082132997536,0.030295957145712052,0.05469651628603632,0.01948051948051948,0.006493506493506494,0.15584415584415584,0.8181818181818182,154,4
30,<class 'sklearn.cluster._dbscan.DBSCAN'>,Moraxella,0.11796227763199936,0.6356714724138868,0.49432672789014276,0.12949702539006835,0.20523053345108933,0.07407407407407407,0.0,0.12962962962962962,0.7962962962962963,54,4
37,<class 'sklearn.cluster._dbscan.DBSCAN'>,Salmonella,0.049766718506998445,0.6349807811245665,0.35168984285346,0.05286597687294521,0.09191526208331163,0.038461538461538464,0.0,0.20192307692307693,0.7596153846153846,104,4
38,<class 'sklearn.cluster._dbscan.DBSCAN'>,Shewanella,0.022443890274314215,0.6001200360120043,0.3395249622165191,0.027934246723595554,0.051621370931114074,0.0196078431372549,0.0,0.17647058823529413,0.803921568627451,51,1
46,<class 'sklearn.cluster._dbscan.DBSCAN'>,Thermus,0.027984265130744725,0.5835514576166512,0.34301898882815346,0.037828785603698234,0.06814266831799214,0.033816425120772944,0.0,0.2028985507246377,0.7632850241545893,207,7
28,<class 'sklearn.cluster._dbscan.DBSCAN'>,Methanocaldococcus,0.04460992414225068,0.5780791447477034,0.06827836088337949,0.020189961901704096,0.0311645448121611,0.03636363636363636,0.05454545454545454,0.23636363636363636,0.6727272727272727,55,5
45,<class 'sklearn.cluster._dbscan.DBSCAN'>,Thermotoga,0.019260414411077186,0.5763597086575862,0.3505205960463588,0.025821275329599075,0.048099292200024985,0.0196078431372549,0.0,0.16666666666666666,0.8137254901960784,102,2
36,<class 'sklearn.cluster._dbscan.DBSCAN'>,Rhodobacter,0.025313548031423716,0.5664512045483249,0.4507535814407437,0.035472345827660505,0.0657689605889579,0.0196078431372549,0.0,0.09803921568627451,0.8823529411764706,51,1
9,<class 'sklearn.cluster._dbscan.DBSCAN'>,Brevibacterium,-0.00409588084710263,0.5567989582528712,0.20404648720117044,0.018061381448367716,0.03318532982147441,0.0196078431372549,0.0,0.35294117647058826,0.6274509803921569,51,1
26,<class 'sklearn.cluster._dbscan.DBSCAN'>,Klebsiella,0.008565324262505558,0.5468085390952384,0.29202608863634966,0.022963085409500317,0.04257809834558127,0.0196078431372549,0.0,0.22549019607843138,0.7549019607843137,102,2
7,<class 'sklearn.cluster._dbscan.DBSCAN'>,Bacteroides,-0.024004956691444174,0.5458667203201772,0.18793466478313312,0.026087392103360866,0.04581514037696989,0.038461538461538464,0.0,0.4230769230769231,0.5384615384615384,52,2
3,<class 'sklearn.cluster._dbscan.DBSCAN'>,Anabaena,0.003379574982230567,0.5446447239222474,0.021735796884723966,0.005387634001915743,0.008634934042400642,0.018518518518518517,0.05555555555555555,0.4074074074074074,0.5185185185185185,54,4
2,<class 'sklearn.cluster._dbscan.DBSCAN'>,Agrobacterium,0.015040939836240655,0.5399709604961477,0.36214622269949365,0.02740243845036948,0.05094967878089528,0.0,0.0196078431372549,0.43137254901960786,0.5490196078431373,51,1
35,<class 'sklearn.cluster._dbscan.DBSCAN'>,Pyrococcus,0.011956329120977351,0.5241347610964183,0.33335812980637675,0.03272287675614845,0.05959575504746152,0.02912621359223301,0.0,0.20388349514563106,0.7669902912621359,103,3
41,<class 'sklearn.cluster._dbscan.DBSCAN'>,Streptomyces,0.04731373840993156,0.5027261836139565,0.6864319247955517,0.0773128529331049,0.13897315437791796,0.044585987261146494,0.0,0.03821656050955414,0.9171974522292994,157,7
33,<class 'sklearn.cluster._dbscan.DBSCAN'>,Nocardia,0.003904345378735766,0.5019113216762222,0.3056394381697199,0.028069613365883143,0.0514171300976802,0.02912621359223301,0.0,0.23300970873786409,0.7378640776699029,103,3
20,<class 'sklearn.cluster._dbscan.DBSCAN'>,Eubacterium,-0.012136394065692013,0.5006521613016784,0.19334832285060424,0.014147615879053353,0.026365988841000547,0.0,0.0196078431372549,0.2549019607843137,0.7254901960784313,51,1
5,<class 'sklearn.cluster._dbscan.DBSCAN'>,Arthrospira,-0.011254019292604502,0.4642070825485276,0.21533959051027712,0.013924635416146799,0.026157812248302957,0.0196078431372549,0.0,0.3333333333333333,0.6470588235294118,51,1
40,<class 'sklearn.cluster._dbscan.DBSCAN'>,Streptococcus,0.04888060316510986,0.46150276889994696,0.5395673608280694,0.0646687442783877,0.1154950635470793,0.015625,0.046875,0.14375,0.79375,320,20
11,<class 'sklearn.cluster._dbscan.DBSCAN'>,Chlorobium,-0.01259752670050476,0.4456180612522319,0.21533959051027837,0.012289206910581458,0.02325147620867924,0.0196078431372549,0.0,0.3333333333333333,0.6470588235294118,102,2
31,<class 'sklearn.cluster._dbscan.DBSCAN'>,Mycoplasma,-0.005392427648280284,0.43970490594723505,0.18885920160610656,0.019917871895877137,0.03603531097405025,0.019230769230769232,0.019230769230769232,0.1346153846153846,0.8269230769230769,52,2
13,<class 'sklearn.cluster._dbscan.DBSCAN'>,Clostridium,0.003412785348580122,0.4360098167720465,0.1194289137611027,0.008108930158149797,0.015186719342152624,0.006493506493506494,0.01948051948051948,0.13636363636363635,0.8376623376623377,154,4
8,<class 'sklearn.cluster._dbscan.DBSCAN'>,Bifidobacterium,-0.002586253615151275,0.4312250517282548,0.11507829436107352,0.008722564105639301,0.016216007096622614,0.009708737864077669,0.019417475728155338,0.1941747572815534,0.7766990291262136,103,3
32,<class 'sklearn.cluster._dbscan.DBSCAN'>,Neisseria,0.008837336093390692,0.3717896704328028,0.35044415794813105,0.04373858745655727,0.07777069204446,0.029850746268656716,0.03731343283582089,0.12686567164179105,0.8059701492537313,268,18
25,<class 'sklearn.cluster._dbscan.DBSCAN'>,Helicobacter,0.0018590039962870912,0.34963486479507155,0.42214649234217894,0.021129873504969005,0.04024533077331895,0.014598540145985401,0.012165450121654502,0.19464720194647203,0.7785888077858881,411,11
6,<class 'sklearn.cluster._dbscan.DBSCAN'>,Bacillus,-0.004491541518931167,0.24341449493917153,0.26663774719598465,0.03199100819170762,0.05712785658361129,0.03578528827037773,0.06958250497017893,0.14910536779324055,0.7455268389662028,503,53
